partnerId,partnerName,centerId,address,pincode,locality,Remarks 
17145,Metropolis Healthcare Limited,23811,"Shop No C8, Balaji CHS, Labour Camp, 60 Feet Rd, opposite Chota Sion Hospital, Sant Kabir Marg, Matunga East, Mumbai, Maharashtra 400019",400019,Mumbai,
17145,Metropolis Healthcare Limited,23812,"Shop No-2,Fround Floor,Surme Manzil,Mumbai Pune Road,Near Kausa Police Chowk Kausa ,Mumbai 400612",400612,Thane,
17145,Metropolis Healthcare Limited,23813,"Shop No. RH-1, Ground floor, Sai Darshan C.H.S Ltd, Plot no.15, Sector 19, Matheran Road, New Panvel -410206",410206,Navi Mumbai,
17145,Metropolis Healthcare Limited,23814,"Shop no 1, Shree Swami Samarth Darshna Society, 50 Shivaji park, Dadar West Mumbai 400016",400016,Mumbai,
17145,Metropolis Healthcare Limited,23815,"SHOP NO: 5, GROUND FLOOR, HARIPRASAD COMPLEX, DASHMESH NAGAR, OSMANPURA, AURANGABAD",431005,Chhatrapati Sambhajinagar,
17145,Metropolis Healthcare Limited,23816,"Bus Stand, No 4075/21B, Dr Gune Complex, Station Rd, near Pandharpur, Pandharpur, Maharashtra 413304",413304,Pandharpur,
17145,Metropolis Healthcare Limited,23817,"Ground floor, Eden 2, Hiranandani garden ,powai ,mumbai-400076",400076,Mumbai,
17145,Metropolis Healthcare Limited,23818,"Survey No. 107/20A, Ground Floor, Satya Towers, Near ST workshop, Durgapur Rd., Tukumb, Chandrapur",442401,Chandrapur,
17145,Metropolis Healthcare Limited,23819,511 'E' Arihant Towers Station Road Kolhapur 416001,416119,Gandhinagar,
17145,Metropolis Healthcare Limited,23820,SHOP NO 4 GROUND FLOOR YASH LAXMI CHS LTD OPP BRAMHANSABHA HALL TILAK RAOD DOMBIVALI EAST,421201,Dombivli,
17145,Metropolis Healthcare Limited,23821,"CAMP ROAD NEAR SBI , BESIDE NEW JAIN MANDIR ""MATRUSMURTI"" MALEGAON",423203,Malegaon,
17145,Metropolis Healthcare Limited,23822,"Shop No 2 Mashayakh Apartment, Sura CHS LTD , Opp Fish Market, Behram Baug Jogeshwari West",400102,Mumbai,
17145,Metropolis Healthcare Limited,23823,"""The Civil Club Jalna"" Shop No.19,20, Ground Floor, Near Azad Maidan, Karwa Nagar.",431203,Jalna,
17145,Metropolis Healthcare Limited,23824,Ground Floor Govind Avenue Shop No 6 Pathardi Phata Road Dnyashwar Nagar Phathardi Phata Nasik,422010,Nashik,
17145,Metropolis Healthcare Limited,23825,"Shop no. 6, Gokul Heights, Gokul Township, Bolinj, Virar West.",401303,Virar,
17145,Metropolis Healthcare Limited,23826,"SHOP NO. 04, GROUND FLOOR, AMBER AVIGHNA CHS, MAULI CHOWK, SHIRGAON, BADLAPUR EAST.",421503,Badlapur,
17145,Metropolis Healthcare Limited,23827,"Shop No.1, Ground Floor, Raviraj Ariiana Premises Co-op Housing society Ltd, 20/1B, Kharadi, Chandan Nagar,Pune-411014",411014,Pune,
17145,Metropolis Healthcare Limited,23828,"THARWANI MILLENIUM CITY, ALLORA BUILDING, SHOP NO.13, GROUND FLOOR, A WING, BADLAPUR EAST.",421503,Badlapur,
17145,Metropolis Healthcare Limited,23829,shop no 1 cupid apartment 66E linking road Khar West 400052,400052,Mumbai,
17145,Metropolis Healthcare Limited,23830,"Shop no. 32 , Grnd flr, E wing building no. 2,anantham, 90 feet road, mulund east -400081, land mark- near kelkar college",400081,?????,
17145,Metropolis Healthcare Limited,23831,"Shop no 08,Ground floor, shripal treasure chs Ltd, opp shriprastha, Nalasopara west Tal vasai, Dist Palghar,401203",401203,Nala Sopara,
17145,Metropolis Healthcare Limited,23832,"Shop no 3, A wing, Mithanagar Snehadeep Co op society, MG Road Mitha nagar Goregaon West,Mumbai 400062",400104,Mumbai,
17145,Metropolis Healthcare Limited,23833,"Shop No 11, B Wing, Ranjan Heights, S B Patil School Road",412101,Pimpri-Chinchwad,
17145,Metropolis Healthcare Limited,23834,SHOP NO C-S-1 GROUND FLOOR C WING SOBA SAVERA CO-OP HSG SOCIETY BIBWEWADI,411037,Pune,
17145,Metropolis Healthcare Limited,23835,"SHOP NO-02 GROUND FLOOR CENTRAL PRIDE 

GAT NO-13 Moshi - Alandi Road MOSHI",411070,Pimpri-Chinchwad,
17145,Metropolis Healthcare Limited,23836,"Shop No 7,8,9 Ground Floor,Arihant Square,Mauje Nachane,Aarogya Mandir, Ratangiri, Maharashtra - 415612",415612,Ratnagiri,
17145,Metropolis Healthcare Limited,23837,Ambernath:- Shop No 4 Subhada Apartment Navre Nagar MIDC Road Ambernath E 421501.,421501,Ambernath,
17145,Metropolis Healthcare Limited,23838,"PLOT NO 564/1, NEAR HDFC BANK, FRIENDS COLONEY SQUARE, KATOL RD",440013,Nagpur,
17145,Metropolis Healthcare Limited,23839,SHOP NO-2 GR. FLOOR A WING SANDESH CO-OP HSG SOC LTD SAMBHAJI NAGAR DHANKAWADI,411043,Pune,
17145,Metropolis Healthcare Limited,23840,Tulsi agaman bld no 3 shop no 1A kharvai ambernath badlapur 421503,421503,Badlapur,
17145,Metropolis Healthcare Limited,23841,"Unit no G-05, Ground Floor Phase 01, Sai World City , Palaspe phata , Panvel",410206,Navi Mumbai,
17145,Metropolis Healthcare Limited,23842,"141/B,Ground Floor,Plot No-429,Karsandas Natha Bldg,Sadar Vallabhbhai Patel Road,Prarthana Samaj,Girgao,Mumbai-400004",400004,Mumbai,
17145,Metropolis Healthcare Limited,23843,"Shop no 12,vasant Bhagirthi chs, mathuradas Extn road, kandivali west, Mumbai-400067,",400067,Mumbai,
17145,Metropolis Healthcare Limited,23844,"Shop no 4, Ground floor, Building no A-9, Happy Valley Homes Co. Op. Housing Society ltd. Chitalsar, Tikujini wadi Thane west",400601,Thane,
17145,Metropolis Healthcare Limited,23845,Metropolis Helthcare LTD Survey No 874/4B/2A 874/4B/2B Plot No 2 Mansi Aparment Ground Nasik,422009,Nashik,
17145,Metropolis Healthcare Limited,23846,"shop No 11, group floor, juhu Ruturaj Chs ltd, juhu Tara Road , Santacruz West, Mumbai - 400009",400049,Mumbai,
17145,Metropolis Healthcare Limited,23847,"Shop no. 09,Ground floor, building type K/1, shivam Apartment K-3 co-op, Housing society LTd, ostwal Empire Boisar (w) Boisar 401501",401506,Boisar,
17145,Metropolis Healthcare Limited,23848,"GF, Building No 40, Ashwin CHSL, SN 1, near Lal Maidan Garden, Tilak Nagar, Mumbai, Maharashtra 400089",400089,Mumbai,
17145,Metropolis Healthcare Limited,23849,Shop no 9 group floor building no 6 Regency anantam mauje dawadi Kalyan dombiwali 421203,421203,Dombivli,
17145,Metropolis Healthcare Limited,23850,"SHOP 17,RAJSHIV CHS LTD,ASHOK VAN ,DAHISAR EAST MUMBAI 400068",400068,Mumbai,
17145,Metropolis Healthcare Limited,23851,"Shop no 2 A wing, Ground floor, Rajkamal CHS LTD, Near Corporation Bank, Yogi Nagar, Borivali West,Mumbai-400091",400091,Mumbai,
17145,Metropolis Healthcare Limited,23852,"Shop No 2, Ground Floor, Sai Ornate CHS Ltd , Plot No 14 , Sector 9 , ULve , Taluka - Panvel , District Raigad .",410206,Navi Mumbai,
17145,Metropolis Healthcare Limited,23853,"Shop No. 4, on Ground Floor, in Dimple Co-op. Hsg. Society Ltd., Plot No. 239, Sector 4, Airoli, Navi Mumbai – 400 708",400708,Navi Mumbai,
17145,Metropolis Healthcare Limited,23854,"Shop No. 07, A Wing, Grd Flr. A Wing, Vision Starwest, Phase -I, Tathwade, Pune - 411033",411033,Pune,
17145,Metropolis Healthcare Limited,23855,"Shop No.05, Dwarkasai, Shiv Sai Lane, opp Bank of India,Pimple Saudagar,Pune-411027",411027,Pimpri-Chinchwad,
17145,Metropolis Healthcare Limited,23856,"BLOCK NO.701, SHIVGANGA LOK KEDAR CHS, SHOP NO.21, GROUND FLOOR, L-2, JSD, Mulund West, Mumbai, Maharashtra 400080",400080,Mumbai,
17145,Metropolis Healthcare Limited,23857,"SHOP NO,4 GROUND FLOOR B WING KULPREM PREMISES CHS Ltd VAZIRA NAKA BORIWALI WEST MUMBAI - 400092",400092,Mumbai,
17145,Metropolis Healthcare Limited,23858,"Shop No. 05, Grd Flr, Plot No.40, Sec. 19, Jayshree Plaza Chs Ltd., Airoli, NBM – 400708",400708,Navi Mumbai,
17145,Metropolis Healthcare Limited,23859,"Shop No.16, Ground Floor, Building. No. 03, Mohan Green Woods, Phase-2 CHS LTD, Mhatre Chowk Manjarli, Badlapur West .Badlapur 421503",421503,Badlapur,
17145,Metropolis Healthcare Limited,23860,"SHOP NO. G-9, SOUTH WING, GROUND FLOOR, TEN X VIBES, RAYMOND REALITY, PACHPAKHADI, POKHRAN ROAD, THANE- 400606.",400606,Thane,
17145,Metropolis Healthcare Limited,23861,"Shop No 4, Mangalgiri Complex, Mahaveer Chowk, Hotgi Road, Ratandeep Housing Society.",413003,Solapur,
17145,Metropolis Healthcare Limited,23862,"Shop No 6, Ekta Cluster 2, Guhagar Vijayapur Highway, Chiplun 415604",415604,Vijayapura,
17145,Metropolis Healthcare Limited,23863,"Shop No 7, B Wing,Ground Floor ,Omkar Signet Building ,Kokani Pada,Off Western Express Highway,Malad East

Mumbai 400097",400097,Mumbai,
17145,Metropolis Healthcare Limited,23864,"SHOP NO 5, SECTOR R10, GROUND FLOOR, LIFE REPUBLIC, SURVEY NO 74, MARUNJI HINJEWADI, PUNE,411057",411033,Marunji,
17145,Metropolis Healthcare Limited,23865,"Amira Apartment, Ground Floor, Shop No-1 ,Village Karjat , Taluka Karjat ,District -Raigad 410201.",410201,Karjat,
17145,Metropolis Healthcare Limited,23866,"Shop no 10 ,Charkop Kesari Chs LTD Sector -3 Mhada layout Opp to EPFO Office kandiwali west mumbai - 400067",400067,Mumbai,
17145,Metropolis Healthcare Limited,23867,"Shop No. FG – 107, Galeria Runwal Shopping Arcade, Village Ghariwali, Kalyan Shil Road, Dombivali, Thane – 421 204.",421204,Dombivli,
17145,Metropolis Healthcare Limited,23868,"MARATHE FORTUNE, A WING GHAR ANGAN, GANPATI MANDIR ROAD, TITWALA EAST.Kalyan 421605",421605,Titwala,
17145,Metropolis Healthcare Limited,23869,"Shop no.- 09, b wing, rehnuma complex, opposite Sanjay nagar, mumbra, Thane 400612",400612,Bengaluru,
17145,Metropolis Healthcare Limited,23870,"shop no 9, Achole Ashiyana C.H.S.L Achole road, Nallasopara East, Palghar 401209",401209,Vasai-Virar,
17145,Metropolis Healthcare Limited,23871,"Shop no 4, A Wing, Virar Sonal CHSL, Agashi Road , Virar West 401303",401303,Virar,
17145,Metropolis Healthcare Limited,23872,"SHOP NO. 1, SHREE GANGOTRI CHS LTD, GUPTE ROAD, DOMBIVALI WEST.DOMBIVALI 421202",421202,Dombivli,
17145,Metropolis Healthcare Limited,23873,"shop no 5, Rosary Apartment, Opp. Bhajipala Society, Uttan village, Bhayandar (W), Thane - 401106",401106,Mira Bhayandar,
17145,Metropolis Healthcare Limited,23874,"Microbiology Lab Chhatrapati Sambhajinagar

Office No 101, 1st Floor, Ganga Siddhi Square, S.B.H Colony, Sahakar Nagar, Chatrapati Sambhajinagar, Aurangabad.",431001,Chhatrapati Sambhajinagar,
17145,Metropolis Healthcare Limited,23875,"METROPOLIS HEALTHCARE LIMITED - MANGALWEDHA

DATTU MULTISPECIALITY HOSPITAL ,C.S. NO. 1166, BORALE VES, NEAR INDEN GAS, MANGALWEDHA, DIST : SOLAPUR- 413305",413305,Mangalwedha,
17145,Metropolis Healthcare Limited,23876,"Shop no. 4, Laxmi Nivas Building, Survey road. 99/2, Plot no. 1, Palghar west, 401404",401404,Palghar,
17145,Metropolis Healthcare Limited,23877,"Metropolis, BAFANA CHEMIST PSC DOMBIVALI EAST

Shop No. 6, Ground Floor, Jay Yashodham Bldg, Manpada Road, Dombivali East - 421201",421203,Dombivli,
17145,Metropolis Healthcare Limited,23878,"Shop No. 2, Ground Floor, Goregaon Samruddhi CHS, Siddharth Nagar 3, Building No. 9, SV Road, Goregaon West. 400104",400104,Mumbai,
17145,Metropolis Healthcare Limited,23879,"Shop D/A - 06, Ground Floor, Nirman CHS LTD, Rani Sati Nagar, Chinchwadi, SV Road, Malad West 400064",400064,Mumbai,
17145,Metropolis Healthcare Limited,23880,"Metropolis PSC - Silver Park

Shop No.10, Sukh Arpan CHS LTD, Ashish Complex, Opp Silver Park, Miraroad East

Bhayandar 27-MH 401107",401107,Mumbai,
17145,Metropolis Healthcare Limited,23881,"Metropolis healthcare Ltd Megapolis

Shop no-14, PL R1/1 to R2/1 , Megapolis Serenity Ph 1,Rajiv Gandhi Infotech Park, Hinjewadi phase-3,Pune

Pune 27-MH 411057",411057,Pune,
17145,Metropolis Healthcare Limited,23882,"METROPOLIS HEALTHCARE LTD MAHABAL PSC

PLOT NO 1 BLOCK NO 3 MAHABAL STOP, BESIDE ROHINI SWEET MART, IN FRONT OF GET WELL MEDICAL JALGAON 425001",425001,Jalgaon,
17145,Metropolis Healthcare Limited,23883,"Metropolis PSC, Koparkhairne. SEC 11

Shop No. 43, Ground Floor , FAM CO-OP HOUSING, SOCIETY LIMITED, PLOT No. 19 & 19A, SEC - 11, KOPARKHAIRNE - 400709",400709,Navi Mumbai,
17145,Metropolis Healthcare Limited,23884,"Metropolis Healthcare Ltd Satara road

Shop no 1, Shankaranand housing society,Vasant Baug,Padmadarshan Society,Satara road pune

Pune 27-MH 411009",411037,Pune,
17145,Metropolis Healthcare Limited,23885,"Metropolis healthcare Ltd Blueridge

Shop No 11, Tower - 8, Blueridge, Unit A, Hinjewadi Phase - 1 Pune

Pune 27-MH 411057",411057,Pimpri-Chinchwad,
17145,Metropolis Healthcare Limited,23886,"Metropolis Bhatia PSC

Grd No. 268 B, Plot No.1, Navroz Mansion, Motibai Street, Opp. Bhatia Hospital, Grant Road

Mumbai 27-MH 400007",400007,Mumbai,
17145,Metropolis Healthcare Limited,23887,"Shop No. 1, Ground Floor, Bajaj Arcade Co-op. Housing Society Limited, Pali 31, Union Park, Khar West, Mumbai - 400052 400052",400052,Mumbai,
17145,Metropolis Healthcare Limited,23888,"Plot No. 11, Kakad Hosue, Vithaldas Thackarsey Marg, New Marine Lines, Churchgate 400020",400020,Mumbai,
17145,Metropolis Healthcare Limited,23889,"Shop no 6, Ground Floor , Shelter Complex, Plot no 12B, Sector 8, Kharghar, Navi Mumbai 4101210. 410210",410210,Navi Mumbai,
17145,Metropolis Healthcare Limited,23890,"Shop No. 2, Ground Floor, Gauri Shankar CHS Ltd, Devi Chowk, Dombivali West - 421202",421202,Dombivli,
17145,Metropolis Healthcare Limited,23891,"Grampanchyat House No. 624/T2, Shop 14, Ground Floor, Tower-2, Mahindra Happinest Kalyan Project B, Ranjnoli Village, Bhiwandi - 421302 421302",421302,Ranjnoli,
17145,Metropolis Healthcare Limited,23892,"Shop No. 12, Ground floor, Maitry Pooja Appartment,Building No. 2, Viva Gangid Complex, Manvelpada Road, Virar East - 401303 401303",401305,Virar,
17145,Metropolis Healthcare Limited,23893,"SHOP NO 4, GROUND FLOOR, SHREEJI PALACE CHSL, PAREKH LANE, OFF S. V. ROAD, KANDIVALI WEST, MUMBAI - 400067 400067",400067,Mumbai,
17145,Metropolis Healthcare Limited,23894,"SHOP NO 6, GROUND FLOOR, SBI STAFF TRINITY CHS LTD, NEAR SAI BABA MANDIR, SAI BABA NAGAR, BORIVALI WEST, MUMBAI - 400092 400092",400092,Mumbai,
17145,Metropolis Healthcare Limited,23895,"Shop No. 12A, Matru Ashish Co-op Housing Society Ltd, 39, Nepean Sea Road, Mumbai - 400036 400036",400026,Mumbai,
17145,Metropolis Healthcare Limited,23896,"Shop No. 7, Pyramid Icon Co-op Hou Soc Ltd, Plot No. 9, Sector 5, Ghansoli, Navi Mumbai - 400701 400701",400706,Navi Mumbai,
17145,Metropolis Healthcare Limited,23897,"Shop No. T1 - 03, Godrej Green Cove, Sector R7a, Mahaluge, Pune - 411045",411045,Pune,
17145,Metropolis Healthcare Limited,23898,"F-6, Vindhya Apartment, F Type market, Shop no 24, Sec 6,Vashi 400703",400703,Navi Mumbai,
17145,Metropolis Healthcare Limited,23899,"Shop No. 4, Sr. No. 6/10, Rajyog Phase 2, C Wing, Ambegaon, Pune - 411046",411041,Pune,
17145,Metropolis Healthcare Limited,23900,"Maruti tower, 8, Ganapatrao Kadam Marg, Worli Naka, Lower Parel, Mumbai, Maharashtra 400013, India",400013,Mumbai,
17145,Metropolis Healthcare Limited,23901,"DP Road, DP Rd, Chaitanya Nagar, Kothrud, Pune, Maharashtra 411038, India",411038,Pune,
17145,Metropolis Healthcare Limited,23902,"Kalyani Nagar, Kalyani Nagar, Pune, Maharashtra, India",411004,Pune,
17145,Metropolis Healthcare Limited,23903,"Mukund Nagar, Mukund Nagar, Pune, Maharashtra, India",411004,Pune,
17145,Metropolis Healthcare Limited,23904,"Salunkhe Vihar Society, Salunkhe Vihar Society, Mohammed Wadi, Pune, Maharashtra, India",411004,Pune,
17145,Metropolis Healthcare Limited,23905,"Pundlik Nagar Road, Pundlik Nagar Rd, Husain Colony, Nyay Nagar, Chhatrapati Sambhajinagar, Maharashtra, India",431003,Chhatrapati Sambhajinagar,
17145,Metropolis Healthcare Limited,23906,"Samarth Mandir Road, Samarth Mandir Road, Anand Nagar, Guruwar Peth, Satara, Maharashtra 415002, India",415002,Satara,
17145,Metropolis Healthcare Limited,23907,"Metropolis Labs | Blood Test & Diagnostic Centre in Colaba, S No 41B1, Maker Arcade Shopping Center Cuffe Parade, Ganesh Murti Nagar, Colaba, Mumbai, Maharashtra 400005, India",400005,Mumbai,
17145,Metropolis Healthcare Limited,23908,"Hiranandani, Hiranandani Estate, Thane West, Thane, Maharashtra 400607, India",400607,Thane West,
17145,Metropolis Healthcare Limited,23909,"Collection O Silver Oak, 14, Shanti Nagar, Vishrantwadi, Pune, Maharashtra 411006, India",411006,Pune,
17145,Metropolis Healthcare Limited,23910,"The Wellness Co., Mezzanine Floor, N KM International House, 178, Marine Dr, Churchgate, Mumbai, Maharashtra 400020, India",400020,Mumbai,
17145,Metropolis Healthcare Limited,23911,"Metropolis Labs | Blood Test & Diagnostic Centre in Borivali West, Shop No 3, Tejal Apartmentt, Shimpoli Rd, opposite Poddar Jumbo Kids Center, Meghdoot, Mhatre Wadi, Borivali West, Mumbai, Maharashtra 400092, India",400092,Mumbai,
17145,Metropolis Healthcare Limited,23912,"Nirmal Lifestyle Road, Nirmal Lifestyle Rd, Moti Nagar, Mulund Colony, Mulund West, Mumbai, Maharashtra 400080, India",400080,Mumbai,
17145,Metropolis Healthcare Limited,23913,"Moshi Gaon, Moshi Gaon, Moshi, Pimpri-Chinchwad, Maharashtra, India",411026,Pimpri-Chinchwad,
17145,Metropolis Healthcare Limited,23914,B/4 SMC QUARTERS NR SHREEJI ARCADE ANAND MAHAL ROAD ADAJAN.395004,395009,Surat,
17145,Metropolis Healthcare Limited,23915,104 VIP GALARIYA BESIDE DHIRAJ SONS MALL VIP ROAD ALTHAN.395004,395004,Surat,
17145,Metropolis Healthcare Limited,23916,U-11 UPPER GROUND SILVER POINT ABOVE GEETHA RESTAURANT BHATAR ROAD.395004,395001,Surat,
17145,Metropolis Healthcare Limited,23917,SHOP NO 1 NAKHSHTRA SOLITER BS SOLITER BUSINESS PLAZA PALANPOR CANAL ROAD PALANPOR.395004,395009,Surat,
17145,Metropolis Healthcare Limited,23918,U/7 INDRAPRASTH APT NR ASHOK PAN HOUSE CITY LIGHT.395004,395004,Surat,
17145,Metropolis Healthcare Limited,23919,"5,Radhey Nagar,Opp Anmol Complex,Nr.Richi Rich Hotel,Parle point,Surat Dumas Road395007",395007,Surat,
17145,Metropolis Healthcare Limited,23920,11 SANSKAR FLATS OPP TOYOTA SHOW ROOM L P SAVANI ROAD ADAJAN.395004,395009,Surat,
17145,Metropolis Healthcare Limited,23921,AKSHAR LAB OPP AMBAR CENEMA JAMNAGAR-361001.,361006,Jamnagar,
17145,Metropolis Healthcare Limited,23922,"Street Number 15, near Astron Chowk, Astron Chowk, Sardarnagar, Rajkot, Gujarat 360001",360001,Rajkot,
17145,Metropolis Healthcare Limited,23923,PARAM LAB OPP L S VORA HOSPITAL SUMAIN CLUB ROAD JAMNAGAR-361001.,361006,Jamnagar,
17145,Metropolis Healthcare Limited,23924,SADHUVASWANI MAIN ROAD RAJKOT-360005.,360005,Haripar Pal,
17145,Metropolis Healthcare Limited,23925,SUNPATH ARCADE GROUND FLOOR NIR RAJ BANK SUMAIN CLUB ROAD JAMNAGAR-361001.,361006,Jamnagar,
17145,Metropolis Healthcare Limited,23926,"Shop No. 1st Floor, Welcome Tower (NAGAR LAB), TADWADI, Rander Road, Surat395009",395009,Surat,
17145,Metropolis Healthcare Limited,23927,"Rachna apt ,Opp Sandh kuva police station,Station road,Navsari 396445",396445,Navsari,
17145,Metropolis Healthcare Limited,23928,"Metropolis Health Services (P) Limited,GF-02, TRISHA SQUARE II, 8, SAMPATRAO COLONY, OPP. GUJARAT KIDNEY HOSPITAL, JETALPUR ROAD, VADODARA-390007",390007,Vadodara,
17145,Metropolis Healthcare Limited,23929,"Trade House, UG 12-13, Athugar Street,Nanpura,Surat395001",395001,Surat,
17145,Metropolis Healthcare Limited,23930,SHOP NO G 28 MONEY ARCADE BESIDES HDFC BANK NEAR G.D. GOENKA INTERNATIONAL SCHOOL CANAL ROAD VESU SURAT-395007.,395007,Surat,
17145,Metropolis Healthcare Limited,23931,"Ground Floor 19, La Victoria, Near Galaxy Circle Pal Adajan 395009",395009,Surat,
17145,Metropolis Healthcare Limited,23932,1ST FLOOR INDRALOK COMPLEX NR KARGIL CHOWK PIPLOD.395006,395007,Surat,
17145,Metropolis Healthcare Limited,23933,"SWARNA BHUMI COMPLEX, JIVRAJ PARK.360005",360005,Rajkot,
17145,Metropolis Healthcare Limited,23934,SHOP NO.3 OMKAR COMPLEX NR. RADHE KRISHNA TEMPLE RAMPURA PETROL PUMP RAMPURA.395004,395003,Surat,
17145,Metropolis Healthcare Limited,23935,STATION RD SHOP NO G-3 LP DOCTOR HOUSE STATION RD SURAT.394010,395008,Surat,
17145,Metropolis Healthcare Limited,23936,REAL POINT ABOVE SURBHI DAIRY HONEY PARK ROAD ADAJAN.395004,395009,Surat,
17145,Metropolis Healthcare Limited,23937,207 ANJALIPUTRA APT NR DENA BANK MAIN ROAD UDHNA.400602,394210,Surat,
17145,Metropolis Healthcare Limited,23938,SHOP NO. 2 SHYAM COMPLEX RADHESHYAM SOC. NR.VALINATH CHAWK SINGANPOR CHAR RASTA VED ROAD.395006,395006,Surat,
17145,Metropolis Healthcare Limited,23939,4 1ST FLOOR A WING AAGAM ARCADE OPP JOLLY RESIDENCY VESU MAIN ROAD VESU.395004,395007,Surat,
17145,Metropolis Healthcare Limited,23940,"Shop No. 10, Kalpana Shopping Center-2 (DOCTORS), Near Jain Temple, Rander Road, Adajan Patia, Surat-395009,",395009,Surat,
17145,Metropolis Healthcare Limited,23941,SAFAL-3 RAM KRISHNA NAGAR MAIN ROAD RAJKOT-360001.,360002,Rajkot,
17145,Metropolis Healthcare Limited,23942,SHEFALI HOUSE INFRRONT OF KALUPUR BANK PARIMAL CROSS ROAD ELLISBRIDGE AHMEDABAD-380006.,380006,Ahmedabad,
17145,Metropolis Healthcare Limited,23943,"Alvin Chamber, Street No. 6, behind Krishna Travels, Savsar Plot, Sardar Nagar, Morbi 363641",363641,Morbi,
17145,Metropolis Healthcare Limited,23944,"GROUND FLOOR PLOT NO 393/394, SEC 1/A NEAR MAMLATDAR OFFICE GANDHIDHAM KUTCH,370201",370201,Gandhidham,
17145,Metropolis Healthcare Limited,23945,1ST FLOOR MAHER PARK A WING ATHAGATE SURAT -395001,395001,Surat,
